Car ID	Vehicle	VType	Day	ReqT	EntHr	EntMin	ExitHr	ExitMin	TDelay	IdleT	TBill	Fine	PL No.	PLZone	nFree	nFill	Tries	DFS	IdleVeh	tFree	z1Free	z2Free	z3Free	z4Free	dReq	
1016	Visitor	1	1	3173	10	58	11	51	3173	10663	132	0	4	2	5	8	4	386	16	41	4	16	3	18	0	
965	Staff	5	1	9739	9	7	11	50	9739	4031	122	0	5	2	7	5	1	365	8	74	5	39	8	22	0	
1019	Visitor	1	1	3487	10	24	11	22	3487	8628	145	0	4	2	9	4	1	386	19	49	2	26	2	19	0	
1031	Staff	5	1	1614	10	54	11	21	1614	10458	20	0	4	2	5	8	1	386	18	43	4	18	3	18	0	
992	Student	3	1	5947	10	3	11	42	5947	7378	112	0	12	3	2	2	1	654	21	59	2	34	4	19	0	
940	Student	3	1	11466	8	38	11	50	11466	2308	517	277	7	1	0	3	1	354	12	88	12	46	8	22	0	
1058	Staff	5	1	189	11	46	11	49	189	13541	2	0	10	1	0	5	1	384	13	35	3	11	2	19	0	
962	Visitor	1	1	9422	9	23	12	0	9422	4987	393	0	5	2	3	9	2	365	11	69	3	36	8	22	0	
944	Staff	5	1	10926	8	47	11	49	10926	2821	137	0	6	2	3	9	1	365	12	81	10	41	8	22	0	
1055	Faculty	2	1	1155	11	31	11	50	1155	12646	34	0	10	1	0	5	1	384	14	37	3	12	3	19	0	
963	Student	3	1	9385	9	15	11	51	9385	4487	176	0	9	1	0	5	1	384	11	70	4	36	8	22	0	
952	Visitor	1	1	10395	9	2	11	56	10395	3748	433	0	6	2	3	9	1	365	8	74	4	40	8	22	0	
974	Student	3	1	9103	9	27	11	59	9103	5249	171	0	10	1	0	5	1	384	12	68	3	35	8	22	0	
983	Faculty	2	1	8327	9	51	12	10	8327	6674	243	0	6	2	3	9	1	365	12	64	2	35	6	21	0	
977	Staff	5	1	9290	9	32	12	7	9290	5534	116	0	5	2	3	9	1	365	11	70	5	35	8	22	0	
981	Faculty	2	1	8562	9	35	11	58	8562	5715	250	0	9	1	1	4	1	384	9	68	4	34	8	22	0	
